TRID,TransactionDate,ToFC,FromWH,Quantity
3028,2019-10-02 19:12:48,FC00005,WH00006,38
3029,2019-10-02 23:39:11,FC00003,WH00003,20
3030,2019-10-03 01:01:49,FC00007,WH00004,11
3031,2019-10-03 05:44:46,FC00002,WH00003,21
3032,2019-10-03 06:25:16,FC00003,WH00001,20
3033,2019-10-03 09:20:47,FC00004,WH00001,38
3034,2019-10-03 09:42:54,FC00003,WH00002,35
3035,2019-10-03 14:16:50,FC00004,WH00002,26
3036,2019-10-03 14:21:43,FC00005,WH00006,34
3037,2019-10-03 14:33:27,FC00004,WH00001,33
3038,2019-10-03 16:33:47,FC00001,WH00003,19
3039,2019-10-03 16:47:22,FC00004,WH00001,28
3040,2019-10-04 06:37:36,FC00004,WH00002,25
3041,2019-10-04 08:34:21,FC00001,WH00001,25
3042,2019-10-04 11:23:43,FC00007,WH00006,29
3043,2019-10-04 12:39:01,FC00006,WH00004,32
3044,2019-10-04 13:05:17,FC00003,WH00001,33
3045,2019-10-04 23:21:07,FC00008,WH00006,31
3046,2019-10-05 02:00:33,FC00005,WH00004,33
3047,2019-10-05 02:05:35,FC00007,WH00006,26
3048,2019-10-05 03:42:00,FC00006,WH00006,38
3049,2019-10-05 10:07:31,FC00003,WH00003,36
3050,2019-10-05 10:31:21,FC00001,WH00003,20
3051,2019-10-05 10:48:00,FC00003,WH00001,14
3052,2019-10-05 11:32:40,FC00002,WH00001,31
3053,2019-10-05 14:24:57,FC00007,WH00004,19
3054,2019-10-05 18:27:20,FC00003,WH00003,20
3055,2019-10-05 18:45:49,FC00003,WH00003,12
3056,2019-10-05 18:59:04,FC00005,WH00004,17
3057,2019-10-05 20:03:39,FC00008,WH00005,20
3058,2019-10-06 01:39:53,FC00006,WH00006,19
3059,2019-10-06 04:20:22,FC00008,WH00005,14
3060,2019-10-06 14:08:20,FC00007,WH00005,22
3061,2019-10-06 16:59:49,FC00001,WH00001,34
3062,2019-10-06 19:09:22,FC00008,WH00005,11
3063,2019-10-06 21:25:12,FC00007,WH00005,30
3064,2019-10-06 21:28:12,FC00008,WH00005,21
3065,2019-10-06 22:09:19,FC00004,WH00003,18
3066,2019-10-07 02:53:05,FC00005,WH00006,18
3067,2019-10-07 05:43:07,FC00007,WH00004,19
3068,2019-10-07 10:00:59,FC00003,WH00003,10
3069,2019-10-07 10:34:49,FC00003,WH00001,34
3070,2019-10-07 10:35:24,FC00005,WH00004,21
3071,2019-10-07 10:58:41,FC00002,WH00003,35
3072,2019-10-07 11:11:48,FC00002,WH00001,15
3073,2019-10-07 12:04:14,FC00007,WH00005,34
3074,2019-10-07 12:14:42,FC00008,WH00006,22
3075,2019-10-07 15:40:19,FC00002,WH00001,14
3076,2019-10-07 17:47:54,FC00002,WH00001,32
3077,2019-10-07 18:03:26,FC00005,WH00004,28
3078,2019-10-07 18:33:58,FC00005,WH00006,16
3079,2019-10-07 19:43:08,FC00001,WH00002,12
3080,2019-10-07 20:10:41,FC00001,WH00003,22
3081,2019-10-08 00:04:01,FC00003,WH00002,37
3082,2019-10-08 01:17:39,FC00005,WH00006,30
3083,2019-10-08 02:50:35,FC00008,WH00004,38
3084,2019-10-08 05:58:21,FC00008,WH00005,25
3085,2019-10-08 09:37:18,FC00002,WH00001,33
3086,2019-10-08 10:36:17,FC00006,WH00005,10
3087,2019-10-08 11:45:53,FC00008,WH00004,15
3088,2019-10-08 15:05:32,FC00001,WH00002,10
3089,2019-10-08 16:38:15,FC00004,WH00002,18
3090,2019-10-08 17:30:21,FC00007,WH00005,25
3091,2019-10-08 18:18:14,FC00004,WH00001,38
3092,2019-10-08 22:31:51,FC00004,WH00002,10
3093,2019-10-09 00:57:37,FC00005,WH00005,32
3094,2019-10-09 02:50:54,FC00001,WH00001,18
3095,2019-10-09 03:49:53,FC00008,WH00004,16
3096,2019-10-09 09:51:43,FC00008,WH00006,21
3097,2019-10-09 11:03:16,FC00001,WH00001,20
3098,2019-10-09 12:58:45,FC00008,WH00006,19
3099,2019-10-10 00:47:15,FC00002,WH00001,12
3100,2019-10-10 04:15:53,FC00007,WH00006,32
3101,2019-10-10 04:23:15,FC00006,WH00004,20
3102,2019-10-10 04:24:44,FC00001,WH00001,30
3103,2019-10-10 06:28:30,FC00003,WH00001,32
3104,2019-10-10 06:44:34,FC00001,WH00002,30
3105,2019-10-10 07:22:19,FC00008,WH00006,24
3106,2019-10-10 07:52:28,FC00002,WH00002,20
3107,2019-10-10 16:25:35,FC00001,WH00001,28
3108,2019-10-10 22:13:09,FC00006,WH00004,33
3109,2019-10-10 22:48:01,FC00003,WH00003,16
3110,2019-10-10 23:11:25,FC00007,WH00005,30
3111,2019-10-11 00:34:34,FC00001,WH00003,31
3112,2019-10-11 01:13:13,FC00002,WH00002,12
3113,2019-10-11 01:58:08,FC00004,WH00002,29
3114,2019-10-11 08:55:57,FC00002,WH00001,20
3115,2019-10-11 09:05:02,FC00006,WH00005,26
3116,2019-10-11 11:33:18,FC00004,WH00002,13
3117,2019-10-11 13:45:44,FC00005,WH00005,29
3118,2019-10-11 13:58:10,FC00002,WH00002,33
3119,2019-10-11 15:10:15,FC00001,WH00001,27
3120,2019-10-11 17:07:01,FC00001,WH00003,27
3121,2019-10-11 19:43:35,FC00008,WH00006,17
3122,2019-10-11 20:41:34,FC00002,WH00002,37
3123,2019-10-12 04:32:13,FC00002,WH00002,23
3124,2019-10-12 07:57:21,FC00003,WH00001,11
3125,2019-10-12 10:31:18,FC00008,WH00004,32
3126,2019-10-12 12:43:49,FC00002,WH00003,11
3127,2019-10-12 14:33:42,FC00001,WH00002,31
3128,2019-10-12 18:47:36,FC00003,WH00001,22
3129,2019-10-12 22:27:34,FC00006,WH00006,23
3130,2019-10-12 23:34:45,FC00008,WH00004,10
3131,2019-10-12 23:35:16,FC00001,WH00002,13
3132,2019-10-13 01:32:15,FC00008,WH00006,21
3133,2019-10-13 08:43:57,FC00007,WH00004,10
3134,2019-10-13 12:00:46,FC00001,WH00001,17
3135,2019-10-13 12:33:08,FC00003,WH00003,20
3136,2019-10-13 14:18:22,FC00005,WH00005,39
3137,2019-10-13 15:59:30,FC00008,WH00004,29
3138,2019-10-13 18:06:33,FC00008,WH00004,13
3139,2019-10-13 19:01:15,FC00006,WH00004,23
3140,2019-10-13 20:44:29,FC00006,WH00006,35
3141,2019-10-14 05:41:48,FC00005,WH00006,16
3142,2019-10-14 05:53:42,FC00002,WH00001,31
3143,2019-10-14 08:16:32,FC00003,WH00003,22
3144,2019-10-14 12:36:43,FC00004,WH00003,38
3145,2019-10-15 01:32:23,FC00008,WH00004,26
3146,2019-10-15 02:32:10,FC00006,WH00005,10
3147,2019-10-15 03:55:42,FC00007,WH00004,27
3148,2019-10-15 04:00:25,FC00001,WH00002,36
3149,2019-10-15 04:45:44,FC00003,WH00002,38
3150,2019-10-15 08:34:22,FC00004,WH00003,24
3151,2019-10-15 09:41:23,FC00002,WH00003,10
3152,2019-10-15 09:57:44,FC00005,WH00006,28
3153,2019-10-15 10:42:18,FC00008,WH00006,14
3154,2019-10-15 11:21:11,FC00005,WH00005,28
3155,2019-10-15 11:35:29,FC00007,WH00005,37
3156,2019-10-15 11:46:00,FC00001,WH00002,21
3157,2019-10-15 12:15:53,FC00007,WH00005,36
3158,2019-10-15 12:57:35,FC00001,WH00001,39
3159,2019-10-16 01:08:57,FC00008,WH00005,11
3160,2019-10-16 07:49:43,FC00008,WH00005,19
3161,2019-10-16 12:50:41,FC00004,WH00002,19
3162,2019-10-16 16:27:35,FC00006,WH00006,13
3163,2019-10-16 16:44:43,FC00006,WH00006,14
3164,2019-10-16 20:34:32,FC00005,WH00004,13
3165,2019-10-16 23:06:17,FC00007,WH00006,17
3166,2019-10-16 23:25:10,FC00003,WH00001,24
3167,2019-10-17 02:16:46,FC00007,WH00004,27
3168,2019-10-17 09:34:52,FC00005,WH00004,33
3169,2019-10-17 10:24:26,FC00008,WH00004,13
3170,2019-10-17 14:25:57,FC00002,WH00001,19
3171,2019-10-17 16:44:02,FC00001,WH00001,36
3172,2019-10-17 17:38:37,FC00002,WH00001,27
3173,2019-10-17 19:50:21,FC00005,WH00006,34
3174,2019-10-17 23:06:42,FC00002,WH00001,32
3175,2019-10-18 00:43:50,FC00006,WH00006,21
3176,2019-10-18 01:48:05,FC00002,WH00003,12
3177,2019-10-18 02:12:01,FC00008,WH00006,13
3178,2019-10-18 02:21:29,FC00003,WH00003,34
3179,2019-10-18 02:51:02,FC00006,WH00005,22
3180,2019-10-18 04:18:11,FC00008,WH00006,37
3181,2019-10-18 10:52:10,FC00003,WH00003,23
3182,2019-10-18 12:22:36,FC00001,WH00003,16
3183,2019-10-18 16:47:55,FC00005,WH00006,34
3184,2019-10-18 17:53:06,FC00002,WH00003,24
3185,2019-10-18 19:02:21,FC00006,WH00006,26
3186,2019-10-18 19:24:29,FC00003,WH00002,13
3187,2019-10-18 21:40:38,FC00008,WH00006,22
3188,2019-10-19 03:10:28,FC00004,WH00003,30
3189,2019-10-19 07:32:57,FC00003,WH00001,23
3190,2019-10-19 10:56:53,FC00001,WH00002,27
3191,2019-10-19 11:53:23,FC00001,WH00003,12
3192,2019-10-19 14:40:07,FC00004,WH00003,30
3193,2019-10-19 15:16:41,FC00002,WH00003,31
3194,2019-10-19 17:47:52,FC00005,WH00005,22
3195,2019-10-19 21:12:06,FC00005,WH00006,30
3196,2019-10-19 22:26:51,FC00008,WH00004,14
3197,2019-10-19 23:07:34,FC00001,WH00003,35
3198,2019-10-20 06:25:51,FC00006,WH00005,39
3199,2019-10-20 07:31:57,FC00008,WH00004,34
3200,2019-10-20 12:19:51,FC00005,WH00006,23
3201,2019-10-20 12:27:45,FC00008,WH00006,21
3202,2019-10-20 13:31:15,FC00004,WH00002,29
3203,2019-10-20 13:32:35,FC00004,WH00003,33
3204,2019-10-20 13:37:10,FC00001,WH00002,26
3205,2019-10-20 14:04:11,FC00003,WH00003,35
3206,2019-10-20 20:10:39,FC00004,WH00002,19
3207,2019-10-20 21:22:50,FC00003,WH00001,14
3208,2019-10-20 21:44:37,FC00007,WH00005,32
3209,2019-10-20 22:59:50,FC00007,WH00005,13
3210,2019-10-21 02:23:05,FC00007,WH00004,15
3211,2019-10-21 03:21:40,FC00005,WH00006,24
3212,2019-10-21 06:56:32,FC00003,WH00003,36
3213,2019-10-21 11:36:38,FC00002,WH00002,19
3214,2019-10-21 21:46:05,FC00004,WH00002,10
3215,2019-10-22 00:26:14,FC00002,WH00001,21
3216,2019-10-22 04:06:36,FC00004,WH00003,21
3217,2019-10-22 08:42:27,FC00007,WH00005,32
3218,2019-10-22 10:10:32,FC00005,WH00005,33
3219,2019-10-22 13:59:27,FC00006,WH00004,21
3220,2019-10-22 14:03:06,FC00003,WH00001,16
3221,2019-10-22 18:51:58,FC00007,WH00004,33
3222,2019-10-22 19:28:05,FC00005,WH00004,39
3223,2019-10-22 19:54:51,FC00002,WH00003,38
3224,2019-10-22 21:00:39,FC00008,WH00005,18
3225,2019-10-23 01:06:20,FC00004,WH00001,26
3226,2019-10-23 05:18:25,FC00006,WH00005,13
3227,2019-10-23 08:25:47,FC00005,WH00005,12
3228,2019-10-23 09:24:30,FC00003,WH00001,36
3229,2019-10-23 14:17:23,FC00007,WH00004,38
3230,2019-10-23 22:11:20,FC00005,WH00006,15
3231,2019-10-23 23:28:59,FC00005,WH00006,14
3232,2019-10-23 23:33:25,FC00008,WH00005,24
3233,2019-10-24 00:41:34,FC00004,WH00003,39
3234,2019-10-24 03:24:28,FC00007,WH00004,36
3235,2019-10-24 04:10:43,FC00004,WH00002,22
3236,2019-10-24 13:14:48,FC00008,WH00004,23
3237,2019-10-24 16:45:58,FC00006,WH00006,36
3238,2019-10-24 17:06:39,FC00005,WH00004,28
3239,2019-10-24 17:55:39,FC00004,WH00001,20
3240,2019-10-24 21:40:07,FC00004,WH00003,35
3241,2019-10-25 05:23:45,FC00007,WH00005,38
3242,2019-10-25 05:32:33,FC00004,WH00001,23
3243,2019-10-25 07:11:16,FC00007,WH00006,26
3244,2019-10-25 07:29:58,FC00006,WH00004,25
3245,2019-10-25 08:27:41,FC00005,WH00004,27
3246,2019-10-25 08:29:50,FC00001,WH00003,38
3247,2019-10-25 12:54:02,FC00008,WH00006,15
3248,2019-10-25 19:22:18,FC00005,WH00004,35
3249,2019-10-25 21:20:09,FC00004,WH00002,34
3250,2019-10-25 21:51:52,FC00007,WH00004,27
3251,2019-10-26 00:59:17,FC00004,WH00003,37
3252,2019-10-26 04:42:04,FC00004,WH00002,37
3253,2019-10-26 10:13:36,FC00005,WH00004,26
3254,2019-10-26 10:40:01,FC00002,WH00002,18
3255,2019-10-26 17:44:31,FC00004,WH00003,20
3256,2019-10-26 21:10:31,FC00001,WH00003,21
3257,2019-10-26 23:30:44,FC00003,WH00001,35
3258,2019-10-27 00:49:58,FC00001,WH00002,32
3259,2019-10-27 03:53:03,FC00007,WH00004,25
3260,2019-10-27 05:01:06,FC00006,WH00006,16
3261,2019-10-27 10:27:27,FC00007,WH00004,15
3262,2019-10-27 11:18:26,FC00008,WH00004,26
3263,2019-10-27 12:08:43,FC00008,WH00006,27
3264,2019-10-27 14:51:19,FC00005,WH00005,25
3265,2019-10-27 15:23:28,FC00005,WH00005,26
3266,2019-10-27 15:54:23,FC00003,WH00003,12
3267,2019-10-27 23:08:34,FC00002,WH00003,12
3268,2019-10-28 01:49:37,FC00008,WH00005,25
3269,2019-10-28 01:50:08,FC00005,WH00006,26
3270,2019-10-28 02:48:44,FC00005,WH00006,15
3271,2019-10-28 05:42:56,FC00006,WH00004,32
3272,2019-10-28 06:58:44,FC00003,WH00002,22
3273,2019-10-28 08:31:17,FC00003,WH00003,37
3274,2019-10-28 09:46:08,FC00007,WH00004,17
3275,2019-10-28 10:08:13,FC00008,WH00005,29
3276,2019-10-28 11:46:25,FC00004,WH00003,20
3277,2019-10-28 12:09:51,FC00007,WH00006,21
3278,2019-10-28 12:11:26,FC00007,WH00004,15
3279,2019-10-28 12:13:48,FC00002,WH00002,19
3280,2019-10-28 12:29:35,FC00006,WH00004,27
3281,2019-10-28 14:46:27,FC00007,WH00004,22
3282,2019-10-28 18:19:46,FC00001,WH00003,38
3283,2019-10-28 20:46:02,FC00005,WH00004,25
3284,2019-10-28 21:40:21,FC00006,WH00006,25
3285,2019-10-28 22:47:07,FC00005,WH00004,28
3286,2019-10-29 02:25:48,FC00002,WH00002,19
3287,2019-10-29 03:13:42,FC00002,WH00002,32
3288,2019-10-29 03:24:43,FC00004,WH00003,21
3289,2019-10-29 04:49:22,FC00003,WH00003,22
3290,2019-10-29 09:11:45,FC00006,WH00006,33
3291,2019-10-29 10:26:51,FC00006,WH00004,15
3292,2019-10-29 11:52:46,FC00008,WH00004,35
3293,2019-10-29 11:55:03,FC00004,WH00002,17
3294,2019-10-29 14:37:53,FC00007,WH00005,23
3295,2019-10-29 15:04:16,FC00004,WH00001,16
3296,2019-10-29 15:31:19,FC00002,WH00001,31
3297,2019-10-29 16:56:25,FC00002,WH00002,11
3298,2019-10-29 17:39:40,FC00006,WH00005,32
3299,2019-10-29 20:53:50,FC00002,WH00001,28
3300,2019-10-29 22:14:55,FC00006,WH00006,27
3301,2019-10-29 22:38:23,FC00003,WH00003,12
3302,2019-10-30 01:53:24,FC00006,WH00004,15
3303,2019-10-30 05:16:42,FC00002,WH00002,31
3304,2019-10-30 05:35:45,FC00002,WH00001,36
3305,2019-10-30 08:41:34,FC00006,WH00006,22
3306,2019-10-30 10:15:59,FC00002,WH00003,39
3307,2019-10-30 11:42:24,FC00001,WH00003,14
3308,2019-10-30 12:01:32,FC00001,WH00002,24
3309,2019-10-30 13:03:35,FC00008,WH00006,39
3310,2019-10-30 13:21:41,FC00007,WH00004,35
3311,2019-10-30 14:29:19,FC00007,WH00004,37
3312,2019-10-30 18:05:26,FC00004,WH00001,37
3313,2019-10-30 19:37:28,FC00008,WH00006,10
3314,2019-10-30 21:09:27,FC00005,WH00006,13
3315,2019-10-31 02:54:59,FC00004,WH00003,19
3316,2019-10-31 10:14:15,FC00001,WH00002,36
3317,2019-10-31 14:31:00,FC00007,WH00006,24
3318,2019-10-31 17:12:34,FC00001,WH00002,38
3319,2019-10-31 17:25:54,FC00005,WH00005,38
3320,2019-10-31 18:03:36,FC00007,WH00006,33
3321,2019-10-31 18:28:30,FC00007,WH00005,10
3322,2019-10-31 20:36:29,FC00007,WH00005,35
3323,2019-10-31 21:41:07,FC00004,WH00001,18
3324,2019-10-31 23:30:23,FC00003,WH00003,37
3325,2019-11-01 00:30:41,FC00007,WH00004,34
3326,2019-11-01 03:38:13,FC00004,WH00002,34
3327,2019-11-01 05:01:02,FC00002,WH00002,39
3328,2019-11-01 06:09:49,FC00005,WH00006,34
3329,2019-11-01 06:15:29,FC00005,WH00005,19
3330,2019-11-01 06:35:56,FC00007,WH00004,15
3331,2019-11-01 06:52:33,FC00008,WH00006,10
3332,2019-11-01 11:47:07,FC00007,WH00004,22
3333,2019-11-01 14:54:00,FC00007,WH00005,39
3334,2019-11-01 18:02:55,FC00003,WH00002,20
3335,2019-11-01 18:24:03,FC00001,WH00002,27
3336,2019-11-02 03:48:32,FC00006,WH00005,18
3337,2019-11-02 04:14:17,FC00006,WH00004,28
3338,2019-11-02 05:26:56,FC00007,WH00005,10
3339,2019-11-02 14:18:25,FC00003,WH00002,23
3340,2019-11-02 14:22:19,FC00003,WH00001,10
3341,2019-11-02 14:33:42,FC00003,WH00002,13
3342,2019-11-02 16:12:26,FC00003,WH00003,34
3343,2019-11-02 22:54:46,FC00005,WH00006,32
3344,2019-11-02 23:27:58,FC00001,WH00001,34
3345,2019-11-02 23:32:39,FC00005,WH00004,13
3346,2019-11-03 10:12:11,FC00007,WH00005,10
3347,2019-11-03 11:23:21,FC00002,WH00003,27
3348,2019-11-03 11:36:17,FC00004,WH00001,32
3349,2019-11-03 12:43:36,FC00002,WH00001,27
3350,2019-11-03 14:19:39,FC00008,WH00005,11
3351,2019-11-03 16:23:48,FC00001,WH00001,29
3352,2019-11-03 19:02:32,FC00004,WH00001,39
3353,2019-11-03 19:05:11,FC00001,WH00003,19
3354,2019-11-04 02:55:30,FC00001,WH00003,30
3355,2019-11-04 02:59:56,FC00007,WH00006,28
3356,2019-11-04 05:31:29,FC00006,WH00004,11
3357,2019-11-04 07:10:16,FC00003,WH00002,16
3358,2019-11-04 08:01:34,FC00007,WH00006,12
3359,2019-11-04 10:41:48,FC00001,WH00001,17
3360,2019-11-04 11:53:35,FC00006,WH00004,16
3361,2019-11-04 14:04:48,FC00008,WH00005,33
3362,2019-11-04 21:13:09,FC00002,WH00002,27
3363,2019-11-04 23:28:21,FC00004,WH00003,37
3364,2019-11-04 23:58:52,FC00004,WH00003,18
3365,2019-11-05 02:06:11,FC00008,WH00006,38
3366,2019-11-05 03:03:20,FC00005,WH00006,21
3367,2019-11-05 04:35:03,FC00001,WH00003,10
3368,2019-11-05 08:00:42,FC00006,WH00004,21
3369,2019-11-05 08:17:14,FC00003,WH00002,11
3370,2019-11-05 11:35:05,FC00004,WH00001,28
3371,2019-11-05 17:27:39,FC00006,WH00005,19
3372,2019-11-05 20:58:25,FC00004,WH00003,23
3373,2019-11-05 22:49:11,FC00003,WH00001,17
3374,2019-11-06 00:57:00,FC00003,WH00003,25
3375,2019-11-06 04:00:43,FC00001,WH00002,30
3376,2019-11-06 04:40:56,FC00005,WH00005,29
3377,2019-11-06 04:50:49,FC00008,WH00004,16
3378,2019-11-06 08:26:20,FC00001,WH00002,25
3379,2019-11-06 12:54:22,FC00006,WH00004,16
3380,2019-11-06 13:39:56,FC00005,WH00005,13
3381,2019-11-06 14:36:55,FC00006,WH00006,32
3382,2019-11-06 15:10:28,FC00005,WH00006,22
3383,2019-11-06 17:30:58,FC00005,WH00006,35
3384,2019-11-06 17:52:45,FC00006,WH00005,33
3385,2019-11-06 18:55:09,FC00008,WH00006,19
3386,2019-11-06 19:30:10,FC00001,WH00001,16
3387,2019-11-06 20:43:14,FC00005,WH00006,37
3388,2019-11-06 23:52:08,FC00005,WH00006,33
3389,2019-11-07 00:24:38,FC00008,WH00005,10
3390,2019-11-07 00:45:33,FC00005,WH00005,13
3391,2019-11-07 04:51:20,FC00006,WH00005,12
3392,2019-11-07 06:47:18,FC00006,WH00004,33
3393,2019-11-07 06:49:08,FC00003,WH00003,16
3394,2019-11-07 07:07:25,FC00002,WH00001,19
3395,2019-11-07 07:57:02,FC00006,WH00006,28
3396,2019-11-07 14:03:52,FC00006,WH00004,13
3397,2019-11-07 14:26:50,FC00003,WH00001,36
3398,2019-11-07 16:54:01,FC00007,WH00005,29
3399,2019-11-07 20:48:20,FC00003,WH00001,34
3400,2019-11-08 00:06:10,FC00001,WH00001,13
3401,2019-11-08 03:50:21,FC00007,WH00004,32
3402,2019-11-08 06:27:36,FC00003,WH00003,27
3403,2019-11-08 08:22:54,FC00002,WH00003,26
3404,2019-11-08 09:00:39,FC00001,WH00002,20
3405,2019-11-08 10:31:20,FC00008,WH00004,28
3406,2019-11-08 13:39:10,FC00007,WH00005,33
3407,2019-11-08 14:27:20,FC00002,WH00001,16
3408,2019-11-08 17:56:56,FC00004,WH00001,32
3409,2019-11-08 20:54:07,FC00007,WH00006,23
3410,2019-11-08 21:29:16,FC00006,WH00005,17
3411,2019-11-08 23:58:34,FC00001,WH00003,24
3412,2019-11-09 00:24:10,FC00005,WH00006,36
3413,2019-11-09 02:43:52,FC00004,WH00002,26
3414,2019-11-09 04:09:02,FC00006,WH00005,12
3415,2019-11-09 04:24:14,FC00006,WH00006,34
3416,2019-11-09 05:08:49,FC00006,WH00004,18
3417,2019-11-09 06:27:02,FC00006,WH00005,16
3418,2019-11-09 07:17:40,FC00003,WH00001,28
3419,2019-11-09 07:56:27,FC00005,WH00006,14
3420,2019-11-09 20:25:10,FC00001,WH00001,27
3421,2019-11-09 22:29:05,FC00002,WH00001,17
3422,2019-11-10 03:57:24,FC00001,WH00003,38
3423,2019-11-10 05:08:06,FC00006,WH00004,28
3424,2019-11-10 05:40:10,FC00003,WH00002,26
3425,2019-11-10 06:36:31,FC00004,WH00003,39
3426,2019-11-10 07:21:14,FC00006,WH00005,36
3427,2019-11-10 10:47:20,FC00005,WH00006,38
3428,2019-11-10 13:14:24,FC00004,WH00001,16
3429,2019-11-10 14:41:21,FC00002,WH00003,34
3430,2019-11-10 16:14:47,FC00001,WH00001,29
3431,2019-11-10 17:43:04,FC00004,WH00003,35
3432,2019-11-10 21:29:51,FC00007,WH00005,12
3433,2019-11-10 23:38:38,FC00007,WH00004,39
3434,2019-11-11 00:35:45,FC00007,WH00004,27
3435,2019-11-11 01:06:37,FC00007,WH00004,32
3436,2019-11-11 07:04:52,FC00006,WH00004,36
3437,2019-11-11 10:04:40,FC00003,WH00002,17
3438,2019-11-11 10:57:31,FC00001,WH00002,11
3439,2019-11-11 12:04:17,FC00005,WH00006,19
3440,2019-11-11 12:24:05,FC00003,WH00001,10
3441,2019-11-11 15:15:35,FC00007,WH00004,26
3442,2019-11-11 18:43:44,FC00004,WH00001,37
3443,2019-11-11 20:21:00,FC00001,WH00002,15
3444,2019-11-11 21:06:15,FC00003,WH00003,14
3445,2019-11-11 21:12:54,FC00008,WH00005,39
3446,2019-11-11 23:35:43,FC00002,WH00001,18
3447,2019-11-12 02:03:39,FC00005,WH00004,17
3448,2019-11-12 02:17:24,FC00005,WH00004,34
3449,2019-11-12 06:53:47,FC00001,WH00002,10
3450,2019-11-12 08:24:35,FC00004,WH00002,31
3451,2019-11-12 14:42:50,FC00003,WH00002,28
3452,2019-11-12 16:34:56,FC00001,WH00001,30
3453,2019-11-12 20:58:26,FC00001,WH00003,29
3454,2019-11-12 21:05:10,FC00006,WH00004,38
3455,2019-11-13 00:24:28,FC00003,WH00002,29
3456,2019-11-13 04:29:30,FC00005,WH00006,30
3457,2019-11-13 05:30:47,FC00003,WH00001,34
3458,2019-11-13 07:46:14,FC00004,WH00002,37
3459,2019-11-13 08:06:54,FC00002,WH00001,39
3460,2019-11-13 09:21:03,FC00005,WH00004,29
3461,2019-11-13 11:39:03,FC00001,WH00001,14
3462,2019-11-13 12:14:43,FC00008,WH00006,22
3463,2019-11-13 13:36:35,FC00005,WH00005,25
3464,2019-11-13 19:12:48,FC00005,WH00004,20
3465,2019-11-13 23:39:25,FC00006,WH00006,11
3466,2019-11-14 00:47:47,FC00002,WH00001,16
3467,2019-11-14 07:56:56,FC00005,WH00006,38
3468,2019-11-14 09:27:22,FC00008,WH00004,17
3469,2019-11-14 09:44:47,FC00008,WH00006,22
3470,2019-11-14 11:27:33,FC00006,WH00005,10
3471,2019-11-14 12:11:24,FC00003,WH00002,39
3472,2019-11-14 12:42:34,FC00001,WH00003,18
3473,2019-11-14 14:17:40,FC00008,WH00006,18
3474,2019-11-14 16:49:23,FC00001,WH00002,26
3475,2019-11-14 17:43:43,FC00004,WH00001,38
3476,2019-11-15 02:16:40,FC00005,WH00005,21
3477,2019-11-15 08:03:14,FC00004,WH00002,36
3478,2019-11-15 12:23:59,FC00008,WH00006,24
3479,2019-11-15 12:33:36,FC00006,WH00006,26
3480,2019-11-15 17:41:35,FC00006,WH00005,20
3481,2019-11-15 23:12:17,FC00005,WH00005,27
3482,2019-11-15 23:22:40,FC00004,WH00001,22
3483,2019-11-16 05:09:16,FC00001,WH00002,13
3484,2019-11-16 07:15:13,FC00002,WH00002,15
3485,2019-11-16 12:34:11,FC00004,WH00001,28
3486,2019-11-16 18:33:10,FC00008,WH00006,25
3487,2019-11-16 19:57:40,FC00004,WH00002,21
3488,2019-11-16 20:57:17,FC00001,WH00001,12
3489,2019-11-16 23:48:14,FC00001,WH00001,31
3490,2019-11-17 01:42:46,FC00005,WH00005,28
3491,2019-11-17 03:03:38,FC00005,WH00004,35
3492,2019-11-17 03:16:47,FC00001,WH00003,26
3493,2019-11-17 06:24:41,FC00002,WH00003,31
3494,2019-11-17 06:27:04,FC00006,WH00006,35
3495,2019-11-17 10:20:13,FC00005,WH00004,28
3496,2019-11-17 10:52:05,FC00007,WH00004,10
3497,2019-11-17 11:25:50,FC00007,WH00005,36
3498,2019-11-17 12:12:48,FC00003,WH00001,19
3499,2019-11-17 17:06:51,FC00006,WH00004,33
3500,2019-11-17 17:34:10,FC00001,WH00003,26
3501,2019-11-17 18:03:09,FC00001,WH00001,22
3502,2019-11-17 18:07:19,FC00005,WH00004,19
3503,2019-11-17 19:12:51,FC00004,WH00003,39
3504,2019-11-17 20:47:16,FC00005,WH00005,14
3505,2019-11-17 22:39:36,FC00008,WH00004,23
3506,2019-11-18 01:25:41,FC00008,WH00005,31
3507,2019-11-18 06:03:36,FC00008,WH00006,34
3508,2019-11-18 07:13:31,FC00008,WH00004,32
3509,2019-11-18 08:33:17,FC00002,WH00001,12
3510,2019-11-18 11:03:27,FC00007,WH00006,36
3511,2019-11-18 11:37:05,FC00001,WH00001,28
3512,2019-11-18 11:58:24,FC00001,WH00001,24
3513,2019-11-18 15:33:58,FC00002,WH00001,10
3514,2019-11-18 15:47:14,FC00006,WH00004,12
3515,2019-11-18 18:10:38,FC00001,WH00001,30
3516,2019-11-18 18:35:39,FC00007,WH00004,24
3517,2019-11-18 20:27:15,FC00006,WH00006,32
3518,2019-11-18 22:53:37,FC00008,WH00006,29
3519,2019-11-19 01:15:37,FC00001,WH00003,12
3520,2019-11-19 07:23:04,FC00002,WH00003,30
3521,2019-11-19 07:43:12,FC00007,WH00006,25
3522,2019-11-19 09:03:44,FC00004,WH00003,19
3523,2019-11-19 12:05:35,FC00004,WH00001,23
3524,2019-11-19 13:09:31,FC00004,WH00003,15
3525,2019-11-19 13:37:17,FC00001,WH00001,25
3526,2019-11-19 15:15:44,FC00004,WH00003,22
